2019-12-08T14:00:45.000Z, Authentication Failure, User438
2019-12-10T19:46:25.000Z, Process Start, User33
2019-12-10T19:46:27.000Z, Login, User338
2019-12-10T19:47:47.000Z, Login, User256
2019-12-10T19:49:01.000Z, Logout, User256
2019-12-10T19:49:08.000Z, Login, User469
2019-12-10T19:49:20.000Z, Process Start, User469
2019-12-10T19:49:25.000Z, Logout, User33
2019-12-10T19:50:16.000Z, Process Start, User439
2019-12-10T19:50:39.000Z, Logout, User334
2019-12-10T19:50:40.000Z, Process Start, User381
2019-12-10T19:50:48.000Z, Login, User307
2019-12-10T19:50:59.000Z, Process Start, User439
2019-12-10T19:51:12.000Z, Process Start, User439
2019-12-10T19:51:41.000Z, Login, User483
2019-12-10T19:51:43.000Z, Process Start, User483
2019-12-10T19:52:21.000Z, Logout, User307
2019-12-10T19:52:36.000Z, Logout, User179
2019-12-10T19:52:57.000Z, Logout, User338
2019-12-10T19:53:20.000Z, Logout, User439
2019-12-10T19:54:02.000Z, Process Start, User381
2019-12-10T19:54:51.000Z, Logout, User381
2019-12-10T19:55:07.000Z, Process Start, User414
2019-12-10T19:56:26.000Z, Login, User351
2019-12-10T19:56:28.000Z, Process Start, User483
2019-12-10T19:57:42.000Z, Process Start, User469
2019-12-10T19:59:06.000Z, Logout, User414
2019-12-10T19:59:11.000Z, Authentication Failure, User73
2019-12-10T19:59:56.000Z, Login, User400
2019-12-10T20:01:18.000Z, Process Start, User351
2019-12-10T20:01:19.000Z, Logout, User400
2019-12-10T20:01:38.000Z, Process Start, User469
2019-12-10T20:02:16.000Z, Process Start, User469
2019-12-10T20:02:41.000Z, Process Start, User351
2019-12-10T20:02:58.000Z, Logout, User351
2019-12-10T20:03:57.000Z, Logout, User483
2019-12-10T20:04:01.000Z, Login, User231
2019-12-10T20:05:10.000Z, Login, User149
2019-12-10T20:05:35.000Z, Process Start, User149
2019-12-10T20:07:42.000Z, Login, User481
2019-12-10T20:07:54.000Z, Login, User73
2019-12-10T20:08:49.000Z, Login, User485
2019-12-10T20:09:32.000Z, Logout, User73
2019-12-10T20:09:43.000Z, Login, User329
2019-12-10T20:09:50.000Z, Logout, User485
2019-12-10T20:09:53.000Z, Process Start, User481
2019-12-10T20:10:05.000Z, Login, User342
2019-12-10T20:10:25.000Z, Process Start, User342
2019-12-10T20:10:43.000Z, Process Start, User149
2019-12-10T20:11:04.000Z, Logout, User469
2019-12-10T20:11:20.000Z, Login, User408
2019-12-10T20:12:01.000Z, Process Start, User481
2019-12-10T20:12:06.000Z, Process Start, User342
2019-12-10T20:12:12.000Z, Process Start, User342
2019-12-10T20:12:32.000Z, Logout, User231
2019-12-10T20:12:58.000Z, Login, User216
2019-12-10T20:13:15.000Z, Process Start, User149
2019-12-10T20:13:15.000Z, Process Start, User408
2019-12-10T20:14:44.000Z, Process Start, User216
2019-12-10T20:14:54.000Z, Process Start, User481
2019-12-10T20:16:43.000Z, Login, User79
2019-12-10T20:16:51.000Z, Logout, User149
2019-12-10T20:17:41.000Z, Login, User343
2019-12-10T20:18:07.000Z, Login, User393
2019-12-10T20:18:10.000Z, Logout, User79
2019-12-10T20:18:50.000Z, Logout, User329
2019-12-10T20:18:55.000Z, Login, User183
2019-12-10T20:19:58.000Z, Process Start, User408
2019-12-10T20:20:00.000Z, Login, User238
2019-12-10T20:20:04.000Z, Process Start, User343
2019-12-10T20:20:15.000Z, Logout, User238
2019-12-10T20:20:19.000Z, Logout, User408
2019-12-10T20:22:22.000Z, Process Start, User481
2019-12-10T20:22:47.000Z, Login, User333
2019-12-10T20:23:14.000Z, Logout, User342
2019-12-10T20:24:15.000Z, Authentication Failure, User219
2019-12-10T20:24:55.000Z, Logout, User183
2019-12-10T20:25:19.000Z, Process Start, User216
2019-12-10T20:25:34.000Z, Logout, User343
2019-12-10T20:25:41.000Z, Process Start, User216
2019-12-10T20:26:07.000Z, Process Start, User393
2019-12-10T20:26:59.000Z, Process Start, User393
2019-12-10T20:27:19.000Z, Process Start, User481
2019-12-10T20:27:23.000Z, Login, User447
2019-12-10T20:27:39.000Z, Logout, User216
2019-12-10T20:28:09.000Z, Login, User33
2019-12-10T20:28:30.000Z, Logout, User481
2019-12-10T20:28:42.000Z, Login, User217
2019-12-10T20:29:01.000Z, Login, User2
2019-12-10T20:29:16.000Z, Login, User286
2019-12-10T20:29:41.000Z, Logout, User286
2019-12-10T20:29:44.000Z, Logout, User217
2019-12-10T20:29:56.000Z, Login, User233
2019-12-10T20:30:09.000Z, Process Start, User233
2019-12-10T20:31:19.000Z, Logout, User447
2019-12-10T20:33:14.000Z, Process Start, User333
2019-12-10T20:33:23.000Z, Process Start, User33
2019-12-10T20:34:10.000Z, Logout, User393
2019-12-10T20:34:27.000Z, Process Start, User33
2019-12-10T20:35:25.000Z, Login, User275
2019-12-10T20:36:28.000Z, Process Start, User33
2019-12-10T20:36:44.000Z, Logout, User333
2019-12-10T20:37:05.000Z, Logout, User2
2019-12-10T20:37:31.000Z, Process Start, User275
2019-12-10T20:38:04.000Z, Process Start, User233
2019-12-10T20:38:42.000Z, Authentication Failure, User19
2019-12-10T20:38:45.000Z, Login, User180
2019-12-10T20:38:56.000Z, Login, User73
2019-12-10T20:39:06.000Z, Logout, User33
2019-12-10T20:39:43.000Z, Login, User439
2019-12-10T20:40:10.000Z, Login, User5
2019-12-10T20:40:22.000Z, Login, User219
2019-12-10T20:40:29.000Z, Process Start, User219
2019-12-10T20:40:41.000Z, Login, User337
2019-12-10T20:40:44.000Z, Logout, User233
2019-12-10T20:41:15.000Z, Login, User16
2019-12-10T20:41:17.000Z, Process Start, User5
2019-12-10T20:41:32.000Z, Login, User408
2019-12-10T20:41:46.000Z, Logout, User408
2019-12-10T20:42:02.000Z, Login, User343
2019-12-10T20:42:04.000Z, Logout, User219
2019-12-10T20:42:33.000Z, Process Start, User5
2019-12-10T20:42:43.000Z, Process Start, User180
2019-12-10T20:42:58.000Z, Logout, User5
2019-12-10T20:43:03.000Z, Process Start, User180
2019-12-10T20:43:28.000Z, Login, User26
2019-12-10T20:43:52.000Z, Logout, User343
2019-12-10T20:44:30.000Z, Process Start, User73
2019-12-10T20:45:06.000Z, Logout, User73
2019-12-10T20:45:10.000Z, Process Start, User337
2019-12-10T20:45:20.000Z, Logout, User180
2019-12-10T20:45:53.000Z, Login, User393
2019-12-10T20:45:56.000Z, Authentication Failure, User139
2019-12-10T20:46:06.000Z, Login, User368
2019-12-10T20:46:13.000Z, Process Start, User368
2019-12-10T20:46:32.000Z, Process Start, User393
2019-12-10T20:46:44.000Z, Process Start, User16
2019-12-10T20:46:52.000Z, Logout, User439
2019-12-10T20:47:30.000Z, Logout, User393
2019-12-10T20:47:41.000Z, Logout, User26
2019-12-10T20:47:55.000Z, Login, User177
2019-12-10T20:47:55.000Z, Process Start, User275
2019-12-10T20:47:58.000Z, Process Start, User368
2019-12-10T20:50:12.000Z, Process Start, User275
2019-12-10T20:50:13.000Z, Login, User26
2019-12-10T20:50:18.000Z, Login, User238
2019-12-10T20:50:33.000Z, Logout, User275
2019-12-10T20:51:02.000Z, Login, User304
2019-12-10T20:51:47.000Z, Logout, User238
2019-12-10T20:51:51.000Z, Process Start, User26
2019-12-10T20:52:27.000Z, Logout, User337
2019-12-10T20:53:12.000Z, Logout, User26
2019-12-10T20:53:52.000Z, Login, User138
2019-12-10T20:53:59.000Z, Logout, User16
2019-12-10T20:54:32.000Z, Process Start, User138
2019-12-10T20:55:27.000Z, Logout, User304
2019-12-10T20:56:39.000Z, Process Start, User177
2019-12-10T20:57:04.000Z, Process Start, User177
2019-12-10T20:58:02.000Z, Process Start, User138
2019-12-10T20:58:09.000Z, Process Start, User138
2019-12-10T20:58:35.000Z, Logout, User368
2019-12-10T20:59:02.000Z, Process Start, User138
2019-12-10T20:59:49.000Z, Login, User5
2019-12-10T20:59:53.000Z, Login, User122
2019-12-10T21:01:04.000Z, Login, User58
2019-12-10T21:02:02.000Z, Process Start, User58
2019-12-10T21:02:17.000Z, Process Start, User122
2019-12-10T21:03:20.000Z, Logout, User122
2019-12-10T21:04:08.000Z, Logout, User58
2019-12-10T21:04:16.000Z, Login, User418
2019-12-10T21:04:18.000Z, Process Start, User177
2019-12-10T21:04:55.000Z, Logout, User138
2019-12-10T21:05:21.000Z, Process Start, User418
2019-12-10T21:06:32.000Z, Login, User421
2019-12-10T21:08:06.000Z, Logout, User418
2019-12-10T21:09:17.000Z, Logout, User5
2019-12-10T21:09:24.000Z, Authentication Failure, User414
2019-12-10T21:10:13.000Z, Logout, User177
2019-12-10T21:11:52.000Z, Login, User116
2019-12-10T21:13:29.000Z, Logout, User421
2019-12-10T21:13:49.000Z, Authentication Failure, User281
2019-12-10T21:14:33.000Z, Authentication Failure, User441
2019-12-10T21:14:46.000Z, Login, User289
2019-12-10T21:15:28.000Z, Login, User219
2019-12-10T21:16:01.000Z, Login, User180
2019-12-10T21:16:20.000Z, Logout, User219
2019-12-10T21:16:40.000Z, Login, User324
2019-12-10T21:17:11.000Z, Process Start, User289
2019-12-10T21:18:18.000Z, Process Start, User116
2019-12-10T21:18:49.000Z, Authentication Failure, User58
2019-12-10T21:19:36.000Z, Process Start, User324
2019-12-10T21:20:04.000Z, Logout, User116
2019-12-10T21:22:48.000Z, Authentication Failure, User342
2019-12-10T21:24:08.000Z, Login, User82
2019-12-10T21:24:25.000Z, Logout, User82
2019-12-10T21:24:34.000Z, Login, User233
2019-12-10T21:24:37.000Z, Logout, User233
2019-12-10T21:27:28.000Z, Login, User400
2019-12-10T21:27:30.000Z, Logout, User289
2019-12-10T21:27:42.000Z, Process Start, User400
2019-12-10T21:28:04.000Z, Logout, User324
2019-12-10T21:29:06.000Z, Process Start, User400
2019-12-10T21:29:35.000Z, Process Start, User400
2019-12-10T21:29:58.000Z, Process Start, User400
2019-12-10T21:30:37.000Z, Process Start, User180
2019-12-10T21:31:59.000Z, Login, User59
2019-12-10T21:33:50.000Z, Logout, User400
2019-12-10T21:34:12.000Z, Logout, User180
2019-12-10T21:34:17.000Z, Logout, User59
2019-12-10T21:34:29.000Z, Login, User226
2019-12-10T21:37:14.000Z, Login, User59
2019-12-10T21:38:30.000Z, Logout, User226
2019-12-10T21:39:24.000Z, Process Start, User59
2019-12-10T21:39:40.000Z, Logout, User59
2019-12-10T21:40:41.000Z, Login, User281
2019-12-10T21:40:51.000Z, Authentication Failure, User52
2019-12-10T21:42:05.000Z, Login, User122
2019-12-10T21:42:14.000Z, Login, User414
2019-12-10T21:42:23.000Z, Logout, User122
2019-12-10T21:43:36.000Z, Logout, User281
2019-12-10T21:43:39.000Z, Login, User289
2019-12-10T21:44:26.000Z, Login, User79
2019-12-10T21:44:49.000Z, Process Start, User289
2019-12-10T21:44:53.000Z, Process Start, User414
2019-12-10T21:45:58.000Z, Login, User158
2019-12-10T21:46:02.000Z, Logout, User79
2019-12-10T21:46:55.000Z, Process Start, User289
2019-12-10T21:49:04.000Z, Process Start, User414
2019-12-10T21:50:41.000Z, Authentication Failure, User283
2019-12-10T21:50:56.000Z, Process Start, User289
2019-12-10T21:51:44.000Z, Logout, User414
2019-12-10T21:53:00.000Z, Logout, User289
2019-12-10T21:55:09.000Z, Login, User19
2019-12-10T21:55:56.000Z, Process Start, User19
2019-12-10T21:56:22.000Z, Process Start, User158
2019-12-10T21:57:56.000Z, Login, User423
2019-12-10T21:58:18.000Z, Logout, User158
2019-12-10T21:59:03.000Z, Process Start, User423
2019-12-10T22:00:14.000Z, Logout, User423
2019-12-10T22:01:11.000Z, Login, User58
2019-12-10T22:01:19.000Z, Logout, User19
2019-12-10T22:01:19.000Z, Login, User439
2019-12-10T22:02:18.000Z, Logout, User58
2019-12-10T22:05:03.000Z, Process Start, User439
2019-12-10T22:07:55.000Z, Login, User111
2019-12-10T22:08:56.000Z, Login, User337
2019-12-10T22:08:58.000Z, Login, User129
2019-12-10T22:09:32.000Z, Process Start, User111
2019-12-10T22:09:44.000Z, Logout, User111
2019-12-10T22:09:44.000Z, Process Start, User129
2019-12-10T22:09:44.000Z, Process Start, User337
2019-12-10T22:11:53.000Z, Process Start, User337
2019-12-10T22:11:54.000Z, Login, User67
2019-12-10T22:12:00.000Z, Login, User26
2019-12-10T22:13:09.000Z, Process Start, User26
2019-12-10T22:14:42.000Z, Process Start, User439
2019-12-10T22:14:55.000Z, Process Start, User337
2019-12-10T22:15:15.000Z, Logout, User67
2019-12-10T22:15:48.000Z, Logout, User337
2019-12-10T22:16:03.000Z, Login, User163
2019-12-10T22:17:09.000Z, Login, User62
2019-12-10T22:18:53.000Z, Login, User423
2019-12-10T22:19:09.000Z, Process Start, User26
2019-12-10T22:19:09.000Z, Logout, User129
2019-12-10T22:20:37.000Z, Login, User368
2019-12-10T22:20:41.000Z, Process Start, User439
2019-12-10T22:20:52.000Z, Process Start, User423
2019-12-10T22:21:12.000Z, Logout, User163
2019-12-10T22:21:21.000Z, Process Start, User439
2019-12-10T22:21:45.000Z, Login, User187
2019-12-10T22:22:02.000Z, Logout, User423
2019-12-10T22:22:59.000Z, Logout, User62
2019-12-10T22:24:08.000Z, Process Start, User439
2019-12-10T22:24:13.000Z, Authentication Failure, User337
2019-12-10T22:25:21.000Z, Logout, User187
2019-12-10T22:25:25.000Z, Login, User351
2019-12-10T22:26:13.000Z, Logout, User351
2019-12-10T22:26:22.000Z, Login, User163
2019-12-10T22:26:42.000Z, Process Start, User439
2019-12-10T22:27:00.000Z, Logout, User26
2019-12-10T22:27:32.000Z, Logout, User368
2019-12-10T22:29:24.000Z, Logout, User163
2019-12-10T22:30:10.000Z, Login, User337
2019-12-10T22:31:39.000Z, Authentication Failure, User351
2019-12-10T22:33:36.000Z, Process Start, User439
2019-12-10T22:33:47.000Z, Login, User304
2019-12-10T22:35:11.000Z, Process Start, User337
2019-12-10T22:35:29.000Z, Login, User63
2019-12-10T22:36:42.000Z, Process Start, User63
2019-12-10T22:37:21.000Z, Process Start, User304
2019-12-10T22:40:26.000Z, Process Start, User439
2019-12-10T22:41:58.000Z, Process Start, User439
2019-12-10T22:42:13.000Z, Process Start, User439
2019-12-10T22:42:29.000Z, Logout, User337
2019-12-10T22:42:38.000Z, Login, User180
2019-12-10T22:42:56.000Z, Logout, User439
2019-12-10T22:47:46.000Z, Authentication Failure, User485
2019-12-10T22:48:23.000Z, Login, User330
2019-12-10T22:48:34.000Z, Process Start, User180
2019-12-10T22:49:46.000Z, Logout, User63
2019-12-10T22:50:36.000Z, Logout, User330
2019-12-10T22:51:00.000Z, Logout, User304
2019-12-10T22:55:17.000Z, Process Start, User180
2019-12-10T22:56:07.000Z, Process Start, User180
2019-12-10T22:56:13.000Z, Process Start, User180
2019-12-10T22:58:58.000Z, Login, User63
2019-12-10T22:59:49.000Z, Process Start, User180
2019-12-10T23:00:04.000Z, Logout, User180
2019-12-10T23:02:16.000Z, Logout, User63
2019-12-10T23:07:33.000Z, Authentication Failure, User183
2019-12-10T23:10:59.000Z, Login, User16
2019-12-10T23:11:04.000Z, Login, User485
2019-12-10T23:11:12.000Z, Login, User149
2019-12-10T23:11:57.000Z, Login, User63
2019-12-10T23:15:18.000Z, Process Start, User16
2019-12-10T23:15:44.000Z, Process Start, User485
2019-12-10T23:16:00.000Z, Process Start, User63
2019-12-10T23:17:08.000Z, Process Start, User16
2019-12-10T23:17:32.000Z, Process Start, User16
2019-12-10T23:18:48.000Z, Logout, User63
2019-12-10T23:19:25.000Z, Logout, User485
2019-12-10T23:21:40.000Z, Authentication Failure, User138
2019-12-10T23:24:34.000Z, Logout, User149
2019-12-10T23:26:51.000Z, Login, User485
2019-12-10T23:27:41.000Z, Logout, User485
2019-12-10T23:35:14.000Z, Login, User330
2019-12-10T23:37:24.000Z, Process Start, User16
2019-12-10T23:38:08.000Z, Login, User238
2019-12-10T23:38:15.000Z, Process Start, User238
2019-12-10T23:38:24.000Z, Logout, User238
2019-12-10T23:38:30.000Z, Logout, User16
2019-12-10T23:42:57.000Z, Process Start, User330
2019-12-10T23:43:55.000Z, Login, User418
2019-12-10T23:45:33.000Z, Login, User412
2019-12-10T23:45:55.000Z, Logout, User330
2019-12-10T23:46:10.000Z, Process Start, User412
2019-12-10T23:47:41.000Z, Logout, User412
2019-12-10T23:48:03.000Z, Authentication Failure, User226
2019-12-10T23:49:04.000Z, Process Start, User418
2019-12-10T23:49:59.000Z, Process Start, User418
2019-12-10T23:53:01.000Z, Login, User368
2019-12-10T23:53:56.000Z, Process Start, User368
2019-12-10T23:54:37.000Z, Process Start, User418
2019-12-10T23:55:46.000Z, Process Start, User418
2019-12-10T23:57:44.000Z, Process Start, User368
2019-12-11T00:02:08.000Z, Logout, User418
2019-12-11T00:07:48.000Z, Authentication Failure, User179
2019-12-11T00:09:37.000Z, Login, User412
2019-12-11T00:09:49.000Z, Logout, User412
2019-12-11T00:12:32.000Z, Login, User330
2019-12-11T00:14:58.000Z, Process Start, User330
2019-12-11T00:15:06.000Z, Logout, User330
2019-12-11T00:17:30.000Z, Logout, User368
2019-12-11T00:32:18.000Z, Login, User73
2019-12-11T00:32:40.000Z, Logout, User73
2019-12-11T00:36:09.000Z, Login, User439
2019-12-11T00:41:52.000Z, Logout, User439
2019-12-11T00:45:01.000Z, Login, User357
2019-12-11T00:46:08.000Z, Process Start, User357
2019-12-11T00:50:06.000Z, Process Start, User357
2019-12-11T00:53:33.000Z, Process Start, User357
2019-12-11T00:54:16.000Z, Login, User485
2019-12-11T00:56:56.000Z, Logout, User485
2019-12-11T00:57:56.000Z, Login, User439
2019-12-11T01:00:21.000Z, Logout, User439
2019-12-11T01:03:33.000Z, Process Start, User357
2019-12-11T01:03:49.000Z, Process Start, User357
2019-12-11T01:09:12.000Z, Logout, User357
2019-12-11T01:09:28.000Z, Login, User289
2019-12-11T01:12:27.000Z, Process Start, User289
2019-12-11T01:15:16.000Z, Login, User16
2019-12-11T01:16:47.000Z, Process Start, User289
2019-12-11T01:19:46.000Z, Process Start, User289
2019-12-11T01:20:46.000Z, Logout, User16
2019-12-11T01:21:52.000Z, Logout, User289
2019-12-11T01:32:12.000Z, Login, User330
2019-12-11T01:33:26.000Z, Process Start, User330
2019-12-11T01:35:56.000Z, Login, User163
2019-12-11T01:36:40.000Z, Login, User337
2019-12-11T01:40:02.000Z, Process Start, User163
2019-12-11T01:42:44.000Z, Process Start, User330
2019-12-11T01:43:20.000Z, Logout, User337
2019-12-11T01:44:31.000Z, Process Start, User330
2019-12-11T01:49:32.000Z, Process Start, User330
2019-12-11T01:49:47.000Z, Logout, User163
2019-12-11T01:50:39.000Z, Login, User421
2019-12-11T01:50:57.000Z, Process Start, User330
2019-12-11T01:51:28.000Z, Login, User175
2019-12-11T01:51:43.000Z, Logout, User421
2019-12-11T01:51:51.000Z, Login, User368
2019-12-11T01:53:43.000Z, Process Start, User175
2019-12-11T01:54:23.000Z, Login, User111
2019-12-11T01:54:51.000Z, Process Start, User330
2019-12-11T01:54:57.000Z, Logout, User330
2019-12-11T01:55:21.000Z, Process Start, User111
2019-12-11T01:56:05.000Z, Process Start, User368
2019-12-11T01:56:28.000Z, Process Start, User368
2019-12-11T01:57:12.000Z, Logout, User111
2019-12-11T01:57:26.000Z, Process Start, User175
2019-12-11T01:59:22.000Z, Logout, User175
2019-12-11T02:05:15.000Z, Process Start, User368
2019-12-11T02:07:23.000Z, Logout, User368
2019-12-11T02:08:17.000Z, Authentication Failure, User307
2019-12-11T02:19:40.000Z, Authentication Failure, User111
2019-12-11T02:28:49.000Z, Login, User219
2019-12-11T02:29:46.000Z, Logout, User219
2019-12-11T02:41:32.000Z, Authentication Failure, User219
2019-12-11T02:41:49.000Z, Authentication Failure, User483
2019-12-11T02:59:47.000Z, Login, User52
2019-12-11T03:00:35.000Z, Logout, User52
2019-12-11T03:01:50.000Z, Login, User219
2019-12-11T03:10:55.000Z, Process Start, User219
2019-12-11T03:13:28.000Z, Logout, User219
2019-12-11T03:35:12.000Z, Authentication Failure, User73
2019-12-11T03:36:16.000Z, Login, User111
2019-12-11T03:36:22.000Z, Process Start, User111
2019-12-11T03:36:54.000Z, Process Start, User111
2019-12-11T03:40:56.000Z, Logout, User111
2019-12-11T03:54:27.000Z, Login, User357
2019-12-11T04:00:45.000Z, Logout, User357
2019-12-11T04:11:07.000Z, Login, User111
2019-12-11T04:13:42.000Z, Logout, User111
2019-12-11T04:39:27.000Z, Authentication Failure, User483
2019-12-11T04:42:21.000Z, Login, User73
2019-12-11T04:54:03.000Z, Process Start, User73
2019-12-11T04:57:54.000Z, Login, User52
2019-12-11T04:58:32.000Z, Process Start, User52
2019-12-11T05:03:06.000Z, Process Start, User52
2019-12-11T05:03:14.000Z, Process Start, User52
2019-12-11T05:04:14.000Z, Logout, User52
